id,groupkey,name,parent_id/id
product_category#4373,4373,ELEKTRO. AUSSTATTUNG,O#product_category#0
product_category#4399,4399,ELEKTRO. AUSSTATTUNG,O#product_category#0
product_category#4400,4400,RADIO,O#product_category#0
product_category#4401,4401,RADIO,O#product_category#0
product_category#4402,4402,RADIO,O#product_category#0
product_category#4403,4403,RADIO,O#product_category#0
product_category#4404,4404,RADIO,O#product_category#0
product_category#4405,4405,RADIO,O#product_category#0
product_category#4406,4406,RADIO,O#product_category#0
product_category#4407,4407,RADIO,O#product_category#0
product_category#4419,4419,RADIO,O#product_category#0
product_category#4420,4420,TELEFON,O#product_category#0
product_category#4421,4421,TELEFON,O#product_category#0
product_category#4422,4422,TELEFON,O#product_category#0
product_category#4440,4440,TELEFONZUBEHOER,O#product_category#0
product_category#4441,4441,ZUBEHOER HAMA,O#product_category#0
product_category#4442,4442,TELEFONZUBEHOER,O#product_category#0
product_category#4459,4459,TELEFONZUBEHOER,O#product_category#0
product_category#4460,4460,NAVIGATION,O#product_category#0
product_category#4461,4461,NAVIGATION,O#product_category#0
product_category#4462,4462,NAVIGATION,O#product_category#0
product_category#4469,4469,NAVIGATION,O#product_category#0
product_category#4470,4470,C-BOXEN,O#product_category#0
product_category#4480,4480,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4481,4481,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4482,4482,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4484,4484,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4485,4485,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4486,4486,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4487,4487,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4488,4488,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4489,4489,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4490,4490,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4491,4491,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4492,4492,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4493,4493,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4494,4494,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4495,4495,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4499,4499,ANTE./LAUTS./KLEINT.,O#product_category#0
product_category#4500,4500,AZV,O#product_category#0
product_category#4501,4501,AZV,O#product_category#0
product_category#4502,4502,AZV,O#product_category#0
product_category#4503,4503,AZV,O#product_category#0
product_category#4504,4504,AZV,O#product_category#0
product_category#4505,4505,AZV,O#product_category#0
product_category#4506,4506,AZV,O#product_category#0
product_category#4520,4520,E SATZ,O#product_category#0
product_category#4521,4521,E SATZ,O#product_category#0
product_category#4522,4522,E SATZ,O#product_category#0
product_category#4523,4523,E SATZ,O#product_category#0
product_category#4524,4524,E SATZ,O#product_category#0
product_category#4525,4525,E SATZ,O#product_category#0
product_category#4526,4526,E SATZ,O#product_category#0
product_category#4527,4527,E SATZ,O#product_category#0
product_category#4528,4528,E SATZ,O#product_category#0
product_category#4529,4529,E SATZ,O#product_category#0
product_category#4539,4539,E SATZ,O#product_category#0
product_category#4540,4540,ZUBEHOER AZV,O#product_category#0
product_category#4541,4541,ZUBEHOER AZV,O#product_category#0
product_category#4542,4542,ZUBEHOER AZV,O#product_category#0
product_category#4543,4543,ZUBEHOER AZV,O#product_category#0
product_category#4544,4544,ZUBEHOER AZV,O#product_category#0
product_category#4545,4545,ZUBEHOER AZV,O#product_category#0
product_category#4546,4546,ZUBEHOER AZV,O#product_category#0
product_category#4547,4547,ZUBEHOER AZV,O#product_category#0
product_category#4548,4548,ZUBEHOER AZV,O#product_category#0
product_category#4549,4549,ZUBEHOER AZV,O#product_category#0
product_category#4559,4559,ZUBEHOER AZV,O#product_category#0
product_category#4560,4560,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4565,4565,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4566,4566,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4570,4570,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4571,4571,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4572,4572,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4573,4573,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4574,4574,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4576,4576,ANHAENGERTEILE,O#product_category#0
product_category#4577,4577,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4599,4599,ANHAENGER ZUBEHOER,O#product_category#0
product_category#4600,4600,BEZUEGE + FELL,O#product_category#0
product_category#4601,4601,BEZUEGE + FELL,O#product_category#0
product_category#4602,4602,BEZUEGE + FELL,O#product_category#0
product_category#4603,4603,BEZUEGE + FELL,O#product_category#0
product_category#4604,4604,BEZUEGE + FELL,O#product_category#0
product_category#4605,4605,BEZUEGE + FELL,O#product_category#0
product_category#4606,4606,BEZUEGE + FELL,O#product_category#0
product_category#4607,4607,BEZUEGE + FELL,O#product_category#0
product_category#4619,4619,BEZUEGE + FELL,O#product_category#0
product_category#4620,4620,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4621,4621,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4622,4622,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4624,4624,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4625,4625,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4626,4626,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4639,4639,PVC-SITZSCHONER ETC.,O#product_category#0
product_category#4640,4640,FUSSMATTEN,O#product_category#0
product_category#4641,4641,FUSSMATTEN,O#product_category#0
product_category#4642,4642,FUSSMATTEN,O#product_category#0
product_category#4643,4643,FUSSMATTEN,O#product_category#0
product_category#4644,4644,FUSSMATTEN,O#product_category#0
product_category#4645,4645,FUSSMATTEN,O#product_category#0
product_category#4646,4646,FUSSMATTEN,O#product_category#0
product_category#4647,4647,FUSSMATTEN,O#product_category#0
product_category#4648,4648,FUSSMATTEN,O#product_category#0
product_category#4652,4652,FUSSMATTEN,O#product_category#0
product_category#4659,4659,FUSSMATTEN,O#product_category#0
product_category#4660,4660,KOFFERRAUMW.+MATTEN,O#product_category#0
product_category#4661,4661,KOFFERRAUMW.+MATTEN,O#product_category#0
product_category#4662,4662,KOFFERRAUMW.+MATTEN,O#product_category#0
product_category#4663,4663,KOFFERRAUMWANNEN,O#product_category#0
product_category#4664,4664,KOFFERRAUMW.+MATTEN,O#product_category#0
product_category#4679,4679,KOFFERRAUMW.+MATTEN,O#product_category#0
product_category#4680,4680,FREIE WARENGRUPPE,O#product_category#0
product_category#4700,4700,WISCHERBLAETTER,O#product_category#0
product_category#4702,4702,WISCHERBLAETTER,O#product_category#0
product_category#4703,4703,WISCHERBLAETTER,O#product_category#0
product_category#4704,4704,WISCHERBLAETTER,O#product_category#0
product_category#4706,4706,WISCHERBLAETTER,O#product_category#0
product_category#4707,4707,WISCHERBLAETTER,O#product_category#0
product_category#4708,4708,WISCHERBLAETTER,O#product_category#0
product_category#4709,4709,WISCHERBLAETTER,O#product_category#0
product_category#4712,4712,WISCHERBLAETTER,O#product_category#0
product_category#4715,4715,WISCHERBLAETTER,O#product_category#0
product_category#4722,4722,WISCHERBLAETTER,O#product_category#0
product_category#4733,4733,WISCHERBLAETTER,O#product_category#0
product_category#4749,4749,WISCHERBLAETTER,O#product_category#0
product_category#4751,4751,WISCHERMOTOREN,O#product_category#0
product_category#4752,4752,WISCHERMOTOREN,O#product_category#0
product_category#4753,4753,WISCHERMOTOREN,O#product_category#0
product_category#4754,4754,WISCHERMOTOREN,O#product_category#0
product_category#4762,4762,WISCHERMOTOREN,O#product_category#0
product_category#4780,4780,ERSATZTEILE WISCHER,O#product_category#0
product_category#4781,4781,WISCHER ARME E-TEILE,O#product_category#0
product_category#4782,4782,WISCHERMOTOREN,O#product_category#0
product_category#4783,4783,WISCHERMOTOREN,O#product_category#0
product_category#4791,4791,WASCHPUMPEN,O#product_category#0
product_category#4792,4792,WASCHPUMPEN +DUESEN,O#product_category#0
product_category#4793,4793,WASCHPUMPEN,O#product_category#0
product_category#4795,4795,WASCHPUMPEN,O#product_category#0
product_category#4796,4796,WASCHPUMPEN,O#product_category#0
product_category#4800,4800,WEBASTO STANDHEIZUNG,O#product_category#0
product_category#4801,4801,EBERSPAECHER STANDH.,O#product_category#0
product_category#4802,4802,WEBASTO STANDH. ERS.,O#product_category#0
product_category#4803,4803,EBERSPAE.STANDH.ERSA.,O#product_category#0
product_category#4804,4804,STANDHEIZUNGEN,O#product_category#0
product_category#4805,4805,STANDHEIZUNG E-TEILE,O#product_category#0
product_category#4819,4819,STANDHEIZUNGEN,O#product_category#0
product_category#4820,4820,FREIE WARENGRUPPE,O#product_category#0
product_category#4900,4900,MOTORRADZUBEHOER,O#product_category#0
product_category#4901,4901,MOTORRAD-ALUSCHR.SET,O#product_category#0
product_category#4902,4902,MOTORR.KUPPLUNGSTEIL,O#product_category#0
product_category#4903,4903,MOTORR.FUSSRA.STURZP,O#product_category#0
product_category#4904,4904,MOTORR.GABELB.LENKER,O#product_category#0
product_category#4905,4905,MOTORRADZUBEHOER,O#product_category#0
product_category#4930,4930,MOTORRADREIFEN,O#product_category#0
product_category#4949,4949,MOTORRADZUBEHOER,O#product_category#0
product_category#4950,4950,FREIE WARENGRUPPE,O#product_category#0
product_category#4990,4990,BUECHER,O#product_category#0
product_category#4991,4991,BUECHER,O#product_category#0
product_category#4992,4992,BUECHER,O#product_category#0
product_category#4993,4993,BUECHER,O#product_category#0
product_category#4994,4994,BUECHER,O#product_category#0
product_category#4995,4995,AUTODATA CD 19 %,O#product_category#0
product_category#4999,4999,BUECHER,O#product_category#0
product_category#5000,5000,KUPPLUNGEN PKW,O#product_category#0
product_category#5001,5001,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5002,5002,KUPPLUNGSLAGER,O#product_category#0
product_category#5003,5003,KUPPLUNG-SPORT,O#product_category#0
product_category#5004,5004,KUPPL.-SCHLEPPER/NKW,O#product_category#0
product_category#5005,5005,SCHWUNGRAD (ZMS),O#product_category#0
product_category#5006,5006,KUPPLUNGS E-TEILE O.AT,O#product_category#0
product_category#5010,5010,KUPPLUNGEN,O#product_category#0
product_category#5011,5011,KUPPL.-E-TEI.M AT-ST,O#product_category#0
product_category#5012,5012,KUPPLUNGSLAGER,O#product_category#0
product_category#5013,5013,KUPPLUNG-SPORT,O#product_category#0
product_category#5014,5014,KUPPLUNG-NKW,O#product_category#0
product_category#5015,5015,SCHWUNGRAD (ZMS),O#product_category#0
product_category#5016,5016,KUPPLUNGEN SCHLEPPER,O#product_category#0
product_category#5017,5017,KUPPL.-E-TEI.O.AT-ST,O#product_category#0
product_category#5020,5020,KUPPLUNGEN,O#product_category#0
product_category#5021,5021,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5022,5022,KUPPLUNGSLAGER,O#product_category#0
product_category#5023,5023,KUPPLUNGSLAGER,O#product_category#0
product_category#5024,5024,KUPPL.-SCHLEPPER/NKW,O#product_category#0
product_category#5025,5025,SCHWUNGRAD (ZMS),O#product_category#0
product_category#5026,5026,KUPPLUNGEN,O#product_category#0
product_category#5027,5027,KUPPLUNGSLAGER,O#product_category#0
product_category#5028,5028,SCHWUNGRAD (ZMS),O#product_category#0
product_category#5030,5030,KUPPLUNGEN,O#product_category#0
product_category#5031,5031,KUPPL.-E-TEI.O.AT-ST,O#product_category#0
product_category#5032,5032,KUPPLUNGSLAGER,O#product_category#0
product_category#5034,5034,SCHWUNGRAD (ZMS),O#product_category#0
product_category#5035,5035,KUPPLUNGEN,O#product_category#0
product_category#5036,5036,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5037,5037,KUPPLUNGSLAGER,O#product_category#0
product_category#5040,5040,KUPPLUNGEN,O#product_category#0
product_category#5041,5041,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5050,5050,KUPPLUNGEN,O#product_category#0
product_category#5060,5060,KUPPLUNGEN,O#product_category#0
product_category#5061,5061,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5070,5070,KUPPLUNGEN,O#product_category#0
product_category#5080,5080,KUPPLUNGEN,O#product_category#0
product_category#5081,5081,KUPPLUNGSLAGER,O#product_category#0
product_category#5085,5085,SCHWUNGRAD (ZMS),O#product_category#0
product_category#5090,5090,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5091,5091,KUPPLUNGS E-TEILE,O#product_category#0
product_category#5092,5092,KUPPLUNGSLAGER,O#product_category#0
product_category#5099,5099,KUPPLUNGEN,O#product_category#0
product_category#5100,5100,FILTER,O#product_category#0
product_category#5101,5101,FILTER,O#product_category#0
product_category#5102,5102,FILTER,O#product_category#0
product_category#5103,5103,FILTER,O#product_category#0
product_category#5104,5104,FILTER,O#product_category#0
product_category#5105,5105,FILTER,O#product_category#0
product_category#5106,5106,FILTER,O#product_category#0
product_category#5107,5107,FILTER,O#product_category#0
product_category#5108,5108,FILTER,O#product_category#0
product_category#5109,5109,FILTER,O#product_category#0
product_category#5110,5110,FILTER,O#product_category#0
product_category#5111,5111,FILTER,O#product_category#0
product_category#5112,5112,FILTER,O#product_category#0
product_category#5113,5113,FILTER,O#product_category#0
product_category#5115,5115,FILTER,O#product_category#0
product_category#5116,5116,FILTER,O#product_category#0
product_category#5117,5117,FILTER,O#product_category#0
product_category#5118,5118,FILTER,O#product_category#0
product_category#5119,5119,FILTER,O#product_category#0
product_category#5120,5120,FILTER,O#product_category#0
product_category#5121,5121,FILTER,O#product_category#0
product_category#5122,5122,FILTER,O#product_category#0
product_category#5123,5123,FILTER,O#product_category#0
product_category#5124,5124,FILTER,O#product_category#0
product_category#5125,5125,FILTER,O#product_category#0
product_category#5126,5126,FILTER,O#product_category#0
product_category#5127,5127,FILTER,O#product_category#0
product_category#5128,5128,FILTER,O#product_category#0
product_category#5133,5133,FILTER (BLUE PRINT),O#product_category#0
product_category#5135,5135,FILTER,O#product_category#0
product_category#5136,5136,FILTER,O#product_category#0
product_category#5137,5137,FILTER,O#product_category#0
product_category#5138,5138,FILTER,O#product_category#0
product_category#5139,5139,FILTER,O#product_category#0
product_category#5140,5140,FILTER,O#product_category#0
product_category#5141,5141,FILTER,O#product_category#0
product_category#5142,5142,FILTER,O#product_category#0
product_category#5150,5150,FILTER INNENRAUM,O#product_category#0
product_category#5151,5151,FILTER INNENRAUM,O#product_category#0
product_category#5152,5152,FILTER INNENRAUM,O#product_category#0
product_category#5153,5153,FILTER INNENRAUM,O#product_category#0
product_category#5154,5154,FILTER INNENRAUM,O#product_category#0
product_category#5155,5155,FILTER INNENRAUM,O#product_category#0
product_category#5156,5156,FILTER INNENRAUM,O#product_category#0
product_category#5157,5157,FILTER INNENRAUM,O#product_category#0
product_category#5158,5158,FILTER INNENRAUM,O#product_category#0
product_category#5159,5159,FILTER INNENRAUM,O#product_category#0
product_category#5160,5160,FILTER INNENRAUM,O#product_category#0
product_category#5161,5161,FILTER INNENRAUM,O#product_category#0
product_category#5162,5162,FILTER INNENRAUM,O#product_category#0
product_category#5163,5163,FILTER INNENRAUM,O#product_category#0
product_category#5165,5165,FILTER INNENRAUM,O#product_category#0
product_category#5166,5166,FILTER INNENRAUM,O#product_category#0
product_category#5167,5167,FILTER INNENRAUM,O#product_category#0
product_category#5168,5168,FILTER INNENRAUM,O#product_category#0
product_category#5169,5169,FILTER INNENRAUM,O#product_category#0
product_category#5170,5170,FILTER INNENRAUM,O#product_category#0
product_category#5171,5171,FILTER INNENRAUM,O#product_category#0
product_category#5172,5172,FILTER INNENRAUM,O#product_category#0
product_category#5173,5173,FILTER INNENRAUM,O#product_category#0
product_category#5174,5174,FILTER INNENRAUM,O#product_category#0
product_category#5175,5175,FILTER INNENRAUM,O#product_category#0
product_category#5176,5176,FILTER INNENRAUM,O#product_category#0
product_category#5177,5177,FILTER INNENRAUM,O#product_category#0
product_category#5178,5178,FILTER INNENRAUM,O#product_category#0
product_category#5179,5179,FILTER INNENRAUM,O#product_category#0
product_category#5180,5180,FILTER INNENRAUM,O#product_category#0
product_category#5185,5185,FILTER INNENRAUM,O#product_category#0
product_category#5186,5186,FILTER INNENRAUM,O#product_category#0
product_category#5187,5187,FILTER INNENRAUM,O#product_category#0
product_category#5188,5188,FILTER INNENRAUM,O#product_category#0
product_category#5189,5189,FILTER INNENRAUM,O#product_category#0
product_category#5190,5190,FILTER INNENRAUM,O#product_category#0
product_category#5191,5191,FILTER INNENRAUM,O#product_category#0
product_category#5192,5192,INNENRAUMFILTER,O#product_category#0
product_category#5194,5194,FILTER SONSTIGE,O#product_category#0
product_category#5199,5199,FILTER SONSTIGE,O#product_category#0
product_category#5200,5200,KUEHLER,O#product_category#0
product_category#5201,5201,KUEHLER,O#product_category#0
product_category#5202,5202,KUEHLER,O#product_category#0
product_category#5203,5203,KUEHLER,O#product_category#0
product_category#5204,5204,KUEHLER,O#product_category#0
product_category#5205,5205,KUEHLER,O#product_category#0
product_category#5206,5206,KUEHLER,O#product_category#0
product_category#5207,5207,KUEHLER,O#product_category#0
product_category#5208,5208,KUEHLUNG + ZUBEHOER,O#product_category#0
product_category#5209,5209,KUEHLER,O#product_category#0
product_category#5210,5210,KUEHLER-AUSGLEICHSBEAELTER,O#product_category#0
product_category#5211,5211,KUEHLER,O#product_category#0
product_category#5212,5212,KUEHLER,O#product_category#0
product_category#5213,5213,KUEHLER,O#product_category#0
product_category#5214,5214,KUEHLER,O#product_category#0
product_category#5215,5215,KUEHLER-AUSGLEICHSBEAELTER,O#product_category#0
product_category#5217,5217,KUEHLER,O#product_category#0
product_category#5218,5218,KUEHLER,O#product_category#0
product_category#5219,5219,KUEHLER,O#product_category#0
product_category#5220,5220,KUEHLUNG,O#product_category#0
product_category#5223,5223,KUEHLER MOTORRAD,O#product_category#0
product_category#5224,5224,KUEHLUNG/KLIMA,O#product_category#0
product_category#5228,5228,KLIMATECHNIK,O#product_category#0
product_category#5229,5229,KUEHLER MOTORRAD,O#product_category#0
product_category#5230,5230,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5231,5231,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5232,5232,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5233,5233,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5234,5234,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5235,5235,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5236,5236,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5237,5237,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5238,5238,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5242,5242,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5243,5243,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5249,5249,TANK-KUEHLERDECKEL,O#product_category#0
product_category#5250,5250,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5251,5251,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5252,5252,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5253,5253,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5254,5254,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5261,5261,KUEHLER-AUSGLEICHSBEAELTER,O#product_category#0
product_category#5262,5262,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5269,5269,KUEHLERSCHLAEUCHE,O#product_category#0
product_category#5270,5270,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5271,5271,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5272,5272,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5273,5273,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5274,5274,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5275,5275,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5276,5276,LUEFTERKUPPLUNG BERU,O#product_category#0
product_category#5277,5277,LUEFTER ELEKTRISCH,O#product_category#0
product_category#5282,5282,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5285,5285,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5286,5286,KUEHLER LUEFTER,O#product_category#0
product_category#5287,5287,KUEHLER LUEFTER,O#product_category#0
product_category#5289,5289,VISCO-LUEFTER+KUPPL.,O#product_category#0
product_category#5290,5290,KUEHLER LUEFTER,O#product_category#0
product_category#5291,5291,KUEHLER LUEFTER,O#product_category#0
product_category#5292,5292,KUEHLER LUEFTER,O#product_category#0
product_category#5293,5293,KUEHLER LUEFTER,O#product_category#0
product_category#5294,5294,KUEHLER LUEFTER,O#product_category#0
product_category#5295,5295,KUEHLER LUEFTER,O#product_category#0
product_category#5296,5296,KUEHLER LUEFTER,O#product_category#0
product_category#5297,5297,KUEHLER LUEFTER,O#product_category#0
product_category#5298,5298,KUEHLER LUEFTER,O#product_category#0
product_category#5299,5299,KUEHLER LUEFTER,O#product_category#0
product_category#5300,5300,KLIMATECHNIK,O#product_category#0
product_category#5301,5301,KLIMATECHNIK,O#product_category#0
product_category#5302,5302,KLIMATECHNIK,O#product_category#0
product_category#5303,5303,KLIMATECHNIK,O#product_category#0
product_category#5304,5304,KLIMATECHNIK,O#product_category#0
product_category#5305,5305,KLIMATECHNIK,O#product_category#0
product_category#5306,5306,KLIMATECHNIK,O#product_category#0
product_category#5307,5307,KLIMATECHNIK,O#product_category#0
product_category#5308,5308,KLIMATECHNIK,O#product_category#0
product_category#5309,5309,KLIMATECHNIK,O#product_category#0
product_category#5310,5310,KLIMATECHNIK,O#product_category#0
product_category#5311,5311,KLIMATECHNIK,O#product_category#0
product_category#5312,5312,KLIMATECHNIK,O#product_category#0
product_category#5313,5313,KLIMATECHNIK,O#product_category#0
product_category#5314,5314,KLIMATECHNIK,O#product_category#0
product_category#5315,5315,KLIMATECHNIK,O#product_category#0
product_category#5316,5316,KLIMATECHNIK,O#product_category#0
product_category#5317,5317,KLIMATECHNIK,O#product_category#0
product_category#5318,5318,KLIMATECHNIK,O#product_category#0
product_category#5319,5319,KLIMATECHNIK,O#product_category#0
product_category#5321,5321,OELKUEHLER,O#product_category#0
product_category#5322,5322,OELKUEHLER,O#product_category#0
product_category#5323,5323,OELKUEHLER,O#product_category#0
product_category#5324,5324,OELKUEHLER,O#product_category#0
product_category#5325,5325,OELKUEHLER,O#product_category#0
product_category#5329,5329,OELKUEHLER,O#product_category#0
product_category#5341,5341,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5342,5342,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5343,5343,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5344,5344,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5345,5345,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5346,5346,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5348,5348,KOMPRESSOR F. KLIMA,O#product_category#0
product_category#5349,5349,KLIMA AT KOMPRESSOR,O#product_category#0
product_category#5350,5350,KLIMA GAS R 134 A,O#product_category#0
product_category#5351,5351,KLIMA GAS R 134 A,O#product_category#0
product_category#5352,5352,KLIMAGAS,O#product_category#0
product_category#5353,5353,KLIMAGAS,O#product_category#0
product_category#5355,5355,KLIMA ZUB. + OEL,O#product_category#0
product_category#5356,5356,KLIMA ZUB. + OEL,O#product_category#0
product_category#5357,5357,KLIMA ZUB. + OEL,O#product_category#0
product_category#5360,5360,LADELUFTKUEHLER,O#product_category#0
product_category#5361,5361,LADELUFTKUEHLER,O#product_category#0
product_category#5362,5362,LADELUFTKUEHLER,O#product_category#0
product_category#5363,5363,LADELUFTKUEHLER,O#product_category#0
product_category#5364,5364,LADELUFTKUEHLER,O#product_category#0
product_category#5365,5365,LADELUFTKUEHLER,O#product_category#0
product_category#5366,5366,LADELUFTKUEHLER,O#product_category#0
product_category#5367,5367,LADELUFTSCHLAEUCHE,O#product_category#0
product_category#5379,5379,LADELUFTKUEHLER,O#product_category#0
product_category#5383,5383,LADELUFTKUEHLER,O#product_category#0
product_category#5389,5389,KUEHLER-ZUBEHOER,O#product_category#0
product_category#5400,5400,WASSERPUMPEN,O#product_category#0
product_category#5401,5401,WASSERPUMPEN,O#product_category#0
product_category#5402,5402,WASSERPUMPEN,O#product_category#0
product_category#5403,5403,WASSERPUMPEN,O#product_category#0
product_category#5404,5404,WASSERPUMPEN,O#product_category#0
product_category#5405,5405,WASSERPUMPEN,O#product_category#0
product_category#5406,5406,WASSERPUMPEN,O#product_category#0
product_category#5407,5407,WASSERPUMPEN,O#product_category#0
product_category#5408,5408,WASSERPUMPEN,O#product_category#0
product_category#5409,5409,WASSERPUMPEN,O#product_category#0
product_category#5410,5410,WASSERPUMPEN,O#product_category#0
product_category#5411,5411,WASSERPUMPEN,O#product_category#0
product_category#5412,5412,WASSERPUMPEN,O#product_category#0
product_category#5413,5413,WASSERPUMPEN,O#product_category#0
product_category#5414,5414,WASSERPUMPEN,O#product_category#0
product_category#5416,5416,WASSERPUMPEN,O#product_category#0
product_category#5417,5417,WASSERPUMPEN,O#product_category#0
product_category#5418,5418,WASSERPUMPEN,O#product_category#0
product_category#5420,5420,WASSERPUMPEN,O#product_category#0
product_category#5421,5421,WASSERPUMPEN ELEKT. ZUSATZPUMP,O#product_category#0
product_category#5422,5422,WASSERPUMPEN,O#product_category#0
product_category#5425,5425,WASSERPUMPEN,O#product_category#0
product_category#5428,5428,WASSERPUMPEN,O#product_category#0
product_category#5429,5429,WASSERPUMPEN,O#product_category#0
product_category#5433,5433,WASSERPUMPEN,O#product_category#0
product_category#5434,5434,WASSERPUMPEN,O#product_category#0
product_category#5435,5435,WASSERPUMPEN,O#product_category#0
product_category#5438,5438,WASSERPUMPEN,O#product_category#0
product_category#5455,5455,WASSERPUMPEN M. STEUERRIEMEN,O#product_category#0
product_category#5458,5458,WASSERPUMPEN AT,O#product_category#0
product_category#5459,5459,WASSERPUMPEN SONSTIGE,O#product_category#0
product_category#5461,5461,WASSERPUMPEN-KIT,O#product_category#0
product_category#5462,5462,WASSERPUMPEN M. STEUERRIEMEN,O#product_category#0
product_category#5463,5463,WASSERPUMPEN KIT,O#product_category#0
product_category#5466,5466,ZAHNRIEMEN+WAPU,O#product_category#0
product_category#5469,5469,WASSERPUMPEN M. STEUERRIEMEN,O#product_category#0
product_category#5471,5471,WAPU KIT M. STEUERR.,O#product_category#0
product_category#5473,5473,WASSERPUMPEN-KIT-STEUERRIEMEN,O#product_category#0
product_category#5474,5474,WASSERPUMPEN M. STEUERRIEMEN,O#product_category#0
product_category#5475,5475,WASSERPUMPEN-KIT,O#product_category#0
product_category#5481,5481,KEILRIPPENRIEMEN,O#product_category#0
product_category#5484,5484,KEILRIPPENRIEMENSAETZE,O#product_category#0
product_category#5485,5485,KEILRIPPENRIEMENSAETZE,O#product_category#0
product_category#5486,5486,KEILRIPPENRIEMEN,O#product_category#0
product_category#5488,5488,KEILRIPPENRIEMENSAETZE,O#product_category#0
product_category#5491,5491,KEILRIPPENRIEMEN,O#product_category#0
product_category#5493,5493,KEILRIPPENRIEMENSAETZE,O#product_category#0
product_category#5495,5495,KEILRIPPENRIEMANSAETZE,O#product_category#0
product_category#5496,5496,KEILRIPPENRIEMANSAETZE,O#product_category#0
product_category#5497,5497,KEILRIPPENRIEMENSAETZE,O#product_category#0
product_category#5498,5498,WASSERPUMPEN AT,O#product_category#0
product_category#5499,5499,WASSERPUMPEN,O#product_category#0
product_category#5500,5500,STEUERRIEMEN,O#product_category#0
product_category#5501,5501,STEUERRIEMEN,O#product_category#0
product_category#5502,5502,STEUERRIEMEN,O#product_category#0
product_category#5503,5503,STEUERRIEMEN,O#product_category#0
