id,partner_id/id,partner_shipping_ids/id,tour_pricing_id/.id
partner_tour_config#23542,res_partner_id#23542,res_partner_id#23542,2
partner_tour_config#12898,res_partner_id#12898,res_partner_id#12898,2
partner_tour_config#20792,res_partner_id#20792,res_partner_id#20792,2
partner_tour_config#23384,res_partner_id#23384,res_partner_id#23384,2
partner_tour_config#23297,res_partner_id#23297,res_partner_id#23297,2
partner_tour_config#24641,res_partner_id#24641,res_partner_id#24641,2
partner_tour_config#24640,res_partner_id#24640,res_partner_id#24640,2
partner_tour_config#23569,res_partner_id#23569,res_partner_id#23569,2
partner_tour_config#24037,res_partner_id#24037,res_partner_id#24037,2
partner_tour_config#1627,res_partner_id#1627,res_partner_id#1627,3
partner_tour_config#601,res_partner_id#601,res_partner_id#601,3
partner_tour_config#24325,res_partner_id#24325,res_partner_id#24325,2
partner_tour_config#23975,res_partner_id#23975,res_partner_id#23975,2
partner_tour_config#24115,res_partner_id#24115,res_partner_id#24115,2
partner_tour_config#24012,res_partner_id#24012,res_partner_id#24012,2
partner_tour_config#22719,res_partner_id#22719,res_partner_id#22719,2
partner_tour_config#22772,res_partner_id#22772,res_partner_id#22772,2
partner_tour_config#24264,res_partner_id#24264,res_partner_id#24264,2
partner_tour_config#23164,res_partner_id#23164,res_partner_id#23164,2
partner_tour_config#23274,res_partner_id#23274,res_partner_id#23274,2
partner_tour_config#22879,res_partner_id#22879,res_partner_id#22879,2
partner_tour_config#24453,res_partner_id#24453,res_partner_id#24453,2
partner_tour_config#14065,res_partner_id#14065,res_partner_id#14065,2
partner_tour_config#23927,res_partner_id#23927,res_partner_id#23927,2
partner_tour_config#5801,res_partner_id#5801,res_partner_id#5801,2
partner_tour_config#21278,res_partner_id#21278,res_partner_id#21278,2
partner_tour_config#806,res_partner_id#806,res_partner_id#806,3
partner_tour_config#2875,res_partner_id#2875,res_partner_id#2875,2
partner_tour_config#23842,res_partner_id#23842,res_partner_id#23842,2
partner_tour_config#4496,res_partner_id#4496,res_partner_id#4496,3
partner_tour_config#19499,res_partner_id#19499,res_partner_id#19499,3
partner_tour_config#7281,res_partner_id#7281,res_partner_id#7281,2
partner_tour_config#24486,res_partner_id#24486,res_partner_id#24486,2
partner_tour_config#24228,res_partner_id#24228,res_partner_id#24228,2
partner_tour_config#14191,res_partner_id#14191,res_partner_id#14191,5
partner_tour_config#21566,res_partner_id#21566,res_partner_id#21566,2
partner_tour_config#24583,res_partner_id#24583,res_partner_id#24583,2
partner_tour_config#21979,res_partner_id#21979,res_partner_id#21979,2
partner_tour_config#24259,res_partner_id#24259,res_partner_id#24259,2
partner_tour_config#24726,res_partner_id#24726,res_partner_id#24726,2
partner_tour_config#22412,res_partner_id#22412,res_partner_id#22412,2
partner_tour_config#23534,res_partner_id#23534,res_partner_id#23534,2
partner_tour_config#24257,res_partner_id#24257,res_partner_id#24257,2
partner_tour_config#24505,res_partner_id#24505,res_partner_id#24505,2
partner_tour_config#22348,res_partner_id#22348,res_partner_id#22348,2
partner_tour_config#24263,res_partner_id#24263,res_partner_id#24263,2
partner_tour_config#23758,res_partner_id#23758,res_partner_id#23758,2
partner_tour_config#5373,res_partner_id#5373,res_partner_id#5373,3
partner_tour_config#24430,res_partner_id#24430,res_partner_id#24430,2
partner_tour_config#5408,res_partner_id#5408,res_partner_id#5408,2
partner_tour_config#24260,res_partner_id#24260,res_partner_id#24260,2
partner_tour_config#23765,res_partner_id#23765,res_partner_id#23765,2
partner_tour_config#23597,res_partner_id#23597,res_partner_id#23597,2
partner_tour_config#23729,res_partner_id#23729,res_partner_id#23729,2
partner_tour_config#23867,res_partner_id#23867,res_partner_id#23867,2
partner_tour_config#12216,res_partner_id#12216,res_partner_id#12216,3
partner_tour_config#24283,res_partner_id#24283,res_partner_id#24283,2
partner_tour_config#19990,res_partner_id#19990,res_partner_id#19990,2
partner_tour_config#18330,res_partner_id#18330,res_partner_id#18330,3
partner_tour_config#24230,res_partner_id#24230,res_partner_id#24230,2
partner_tour_config#22700,res_partner_id#22700,res_partner_id#22700,2
partner_tour_config#24290,res_partner_id#24290,res_partner_id#24290,2
partner_tour_config#23759,res_partner_id#23759,res_partner_id#23759,2
partner_tour_config#24331,res_partner_id#24331,res_partner_id#24331,2
partner_tour_config#24299,res_partner_id#24299,res_partner_id#24299,2
partner_tour_config#24271,res_partner_id#24271,res_partner_id#24271,2
partner_tour_config#24300,res_partner_id#24300,res_partner_id#24300,2
partner_tour_config#24698,res_partner_id#24698,res_partner_id#24698,2
partner_tour_config#24357,res_partner_id#24357,res_partner_id#24357,2
partner_tour_config#4210,res_partner_id#4210,res_partner_id#4210,2
partner_tour_config#7506,res_partner_id#7506,res_partner_id#7506,2
partner_tour_config#24356,res_partner_id#24356,res_partner_id#24356,2
partner_tour_config#24083,res_partner_id#24083,res_partner_id#24083,2
partner_tour_config#24311,res_partner_id#24311,res_partner_id#24311,2
partner_tour_config#23973,res_partner_id#23973,res_partner_id#23973,2
partner_tour_config#24343,res_partner_id#24343,res_partner_id#24343,2
partner_tour_config#21851,res_partner_id#21851,res_partner_id#21851,2
partner_tour_config#4076,res_partner_id#4076,res_partner_id#4076,2
partner_tour_config#24681,res_partner_id#24681,res_partner_id#24681,2
partner_tour_config#24333,res_partner_id#24333,res_partner_id#24333,2
partner_tour_config#23462,res_partner_id#23462,res_partner_id#23462,2
partner_tour_config#24266,res_partner_id#24266,res_partner_id#24266,2
partner_tour_config#22488,res_partner_id#22488,res_partner_id#22488,2
partner_tour_config#12540,res_partner_id#12540,res_partner_id#12540,2
partner_tour_config#23815,res_partner_id#23815,res_partner_id#23815,2
partner_tour_config#22649,res_partner_id#22649,res_partner_id#22649,2
partner_tour_config#23145,res_partner_id#23145,res_partner_id#23145,2
partner_tour_config#23553,res_partner_id#23553,res_partner_id#23553,2
partner_tour_config#13898,res_partner_id#13898,res_partner_id#13898,2
partner_tour_config#21518,res_partner_id#21518,res_partner_id#21518,2
partner_tour_config#22773,res_partner_id#22773,res_partner_id#22773,2
partner_tour_config#22167,res_partner_id#22167,res_partner_id#22167,2
partner_tour_config#19921,res_partner_id#19921,res_partner_id#19921,2
partner_tour_config#248,res_partner_id#248,res_partner_id#248,5
partner_tour_config#23712,res_partner_id#23712,res_partner_id#23712,2
partner_tour_config#22146,res_partner_id#22146,res_partner_id#22146,2
partner_tour_config#24140,res_partner_id#24140,res_partner_id#24140,2
partner_tour_config#22126,res_partner_id#22126,res_partner_id#22126,2
partner_tour_config#22125,res_partner_id#22125,res_partner_id#22125,2
partner_tour_config#22131,res_partner_id#22131,res_partner_id#22131,2
partner_tour_config#22128,res_partner_id#22128,res_partner_id#22128,2
partner_tour_config#11763,res_partner_id#11763,res_partner_id#11763,2
partner_tour_config#23242,res_partner_id#23242,res_partner_id#23242,2
partner_tour_config#23120,res_partner_id#23120,res_partner_id#23120,2
partner_tour_config#23329,res_partner_id#23329,res_partner_id#23329,2
partner_tour_config#24376,res_partner_id#24376,res_partner_id#24376,2
partner_tour_config#5670,res_partner_id#5670,res_partner_id#5670,2
partner_tour_config#4858,res_partner_id#4858,res_partner_id#4858,2
partner_tour_config#24781,res_partner_id#24781,res_partner_id#24781,2
partner_tour_config#23596,res_partner_id#23596,res_partner_id#23596,2
partner_tour_config#23819,res_partner_id#23819,res_partner_id#23819,2
partner_tour_config#16442,res_partner_id#16442,res_partner_id#16442,3
partner_tour_config#23520,res_partner_id#23520,res_partner_id#23520,2
partner_tour_config#14174,res_partner_id#14174,res_partner_id#14174,3
partner_tour_config#23398,res_partner_id#23398,res_partner_id#23398,2
partner_tour_config#24177,res_partner_id#24177,res_partner_id#24177,2
partner_tour_config#22955,res_partner_id#22955,res_partner_id#22955,2
partner_tour_config#24538,res_partner_id#24538,res_partner_id#24538,2
partner_tour_config#24682,res_partner_id#24682,res_partner_id#24682,2
partner_tour_config#24241,res_partner_id#24241,res_partner_id#24241,2
partner_tour_config#23330,res_partner_id#23330,res_partner_id#23330,2
partner_tour_config#22704,res_partner_id#22704,res_partner_id#22704,2
partner_tour_config#24420,res_partner_id#24420,res_partner_id#24420,2
partner_tour_config#23471,res_partner_id#23471,res_partner_id#23471,2
partner_tour_config#23126,res_partner_id#23126,res_partner_id#23126,2
partner_tour_config#22668,res_partner_id#22668,res_partner_id#22668,2
partner_tour_config#24053,res_partner_id#24053,res_partner_id#24053,2
partner_tour_config#23174,res_partner_id#23174,res_partner_id#23174,2
partner_tour_config#22208,res_partner_id#22208,res_partner_id#22208,2
partner_tour_config#22652,res_partner_id#22652,res_partner_id#22652,2
partner_tour_config#23625,res_partner_id#23625,res_partner_id#23625,2
partner_tour_config#24323,res_partner_id#24323,res_partner_id#24323,2
partner_tour_config#22896,res_partner_id#22896,res_partner_id#22896,2
partner_tour_config#23287,res_partner_id#23287,res_partner_id#23287,2
partner_tour_config#6832,res_partner_id#6832,res_partner_id#6832,2
partner_tour_config#23683,res_partner_id#23683,res_partner_id#23683,2
partner_tour_config#896,res_partner_id#896,res_partner_id#896,3
partner_tour_config#23950,res_partner_id#23950,res_partner_id#23950,2
partner_tour_config#24364,res_partner_id#24364,res_partner_id#24364,2
partner_tour_config#20195,res_partner_id#20195,res_partner_id#20195,3
partner_tour_config#21144,res_partner_id#21144,res_partner_id#21144,2
partner_tour_config#23499,res_partner_id#23499,res_partner_id#23499,2
partner_tour_config#24090,res_partner_id#24090,res_partner_id#24090,2
partner_tour_config#23240,res_partner_id#23240,res_partner_id#23240,2
partner_tour_config#24134,res_partner_id#24134,res_partner_id#24134,2
partner_tour_config#24122,res_partner_id#24122,res_partner_id#24122,2
partner_tour_config#655,res_partner_id#655,res_partner_id#655,3
partner_tour_config#23637,res_partner_id#23637,res_partner_id#23637,2
partner_tour_config#24176,res_partner_id#24176,res_partner_id#24176,2
partner_tour_config#1069,res_partner_id#1069,res_partner_id#1069,2
partner_tour_config#24029,res_partner_id#24029,res_partner_id#24029,2
partner_tour_config#23669,res_partner_id#23669,res_partner_id#23669,2
partner_tour_config#13535,res_partner_id#13535,res_partner_id#13535,3
partner_tour_config#23671,res_partner_id#23671,res_partner_id#23671,2
partner_tour_config#22556,res_partner_id#22556,res_partner_id#22556,2
partner_tour_config#22528,res_partner_id#22528,res_partner_id#22528,2
partner_tour_config#23966,res_partner_id#23966,res_partner_id#23966,2
partner_tour_config#22445,res_partner_id#22445,res_partner_id#22445,2
partner_tour_config#24368,res_partner_id#24368,res_partner_id#24368,2
partner_tour_config#22269,res_partner_id#22269,res_partner_id#22269,2
partner_tour_config#23908,res_partner_id#23908,res_partner_id#23908,2
partner_tour_config#21153,res_partner_id#21153,res_partner_id#21153,2
partner_tour_config#22451,res_partner_id#22451,res_partner_id#22451,2
partner_tour_config#23709,res_partner_id#23709,res_partner_id#23709,2
partner_tour_config#24763,res_partner_id#24763,res_partner_id#24763,2
partner_tour_config#24042,res_partner_id#24042,res_partner_id#24042,2
partner_tour_config#22217,res_partner_id#22217,res_partner_id#22217,2
partner_tour_config#24732,res_partner_id#24732,res_partner_id#24732,2
partner_tour_config#22285,res_partner_id#22285,res_partner_id#22285,2
partner_tour_config#23357,res_partner_id#23357,res_partner_id#23357,2
partner_tour_config#22603,res_partner_id#22603,res_partner_id#22603,2
partner_tour_config#23133,res_partner_id#23133,res_partner_id#23133,2
partner_tour_config#3925,res_partner_id#3925,res_partner_id#3925,2
partner_tour_config#12410,res_partner_id#12410,res_partner_id#12410,3
partner_tour_config#24472,res_partner_id#24472,res_partner_id#24472,2
partner_tour_config#16285,res_partner_id#16285,res_partner_id#16285,2
partner_tour_config#22443,res_partner_id#22443,res_partner_id#22443,2
partner_tour_config#24298,res_partner_id#24298,res_partner_id#24298,2
partner_tour_config#23583,res_partner_id#23583,res_partner_id#23583,2
partner_tour_config#24667,res_partner_id#24667,res_partner_id#24667,2
partner_tour_config#24429,res_partner_id#24429,res_partner_id#24429,2
partner_tour_config#24498,res_partner_id#24498,res_partner_id#24498,2
partner_tour_config#24442,res_partner_id#24442,res_partner_id#24442,2
partner_tour_config#23923,res_partner_id#23923,res_partner_id#23923,2
partner_tour_config#23754,res_partner_id#23754,res_partner_id#23754,2
partner_tour_config#21075,res_partner_id#21075,res_partner_id#21075,2
partner_tour_config#24428,res_partner_id#24428,res_partner_id#24428,2
partner_tour_config#22782,res_partner_id#22782,res_partner_id#22782,2
partner_tour_config#24086,res_partner_id#24086,res_partner_id#24086,2
partner_tour_config#22074,res_partner_id#22074,res_partner_id#22074,2
partner_tour_config#24381,res_partner_id#24381,res_partner_id#24381,2
partner_tour_config#995,res_partner_id#995,res_partner_id#995,5
partner_tour_config#23321,res_partner_id#23321,res_partner_id#23321,2
partner_tour_config#24397,res_partner_id#24397,res_partner_id#24397,2
partner_tour_config#24751,res_partner_id#24751,res_partner_id#24751,2
partner_tour_config#24411,res_partner_id#24411,res_partner_id#24411,2
partner_tour_config#24410,res_partner_id#24410,res_partner_id#24410,2
partner_tour_config#23010,res_partner_id#23010,res_partner_id#23010,2
partner_tour_config#23985,res_partner_id#23985,res_partner_id#23985,2
partner_tour_config#22646,res_partner_id#22646,res_partner_id#22646,2
partner_tour_config#24371,res_partner_id#24371,res_partner_id#24371,2
partner_tour_config#24754,res_partner_id#24754,res_partner_id#24754,2
partner_tour_config#24394,res_partner_id#24394,res_partner_id#24394,2
partner_tour_config#24432,res_partner_id#24432,res_partner_id#24432,2
partner_tour_config#16551,res_partner_id#16551,res_partner_id#16551,3
partner_tour_config#23465,res_partner_id#23465,res_partner_id#23465,2
partner_tour_config#23316,res_partner_id#23316,res_partner_id#23316,2
partner_tour_config#14145,res_partner_id#14145,res_partner_id#14145,2
partner_tour_config#23831,res_partner_id#23831,res_partner_id#23831,2
partner_tour_config#67,res_partner_id#67,res_partner_id#67,3
partner_tour_config#24223,res_partner_id#24223,res_partner_id#24223,2
partner_tour_config#24823,res_partner_id#24823,res_partner_id#24823,2
partner_tour_config#24152,res_partner_id#24152,res_partner_id#24152,2
partner_tour_config#24757,res_partner_id#24757,res_partner_id#24757,2
partner_tour_config#24956,res_partner_id#24956,res_partner_id#24956,2
partner_tour_config#24104,res_partner_id#24104,res_partner_id#24104,2
partner_tour_config#24085,res_partner_id#24085,res_partner_id#24085,2
partner_tour_config#21040,res_partner_id#21040,res_partner_id#21040,2
partner_tour_config#6098,res_partner_id#6098,res_partner_id#6098,2
partner_tour_config#22830,res_partner_id#22830,res_partner_id#22830,2
partner_tour_config#22920,res_partner_id#22920,res_partner_id#22920,2
partner_tour_config#13920,res_partner_id#13920,res_partner_id#13920,2
partner_tour_config#22007,res_partner_id#22007,res_partner_id#22007,2
partner_tour_config#24236,res_partner_id#24236,res_partner_id#24236,2
partner_tour_config#24275,res_partner_id#24275,res_partner_id#24275,2
partner_tour_config#24107,res_partner_id#24107,res_partner_id#24107,2
partner_tour_config#24120,res_partner_id#24120,res_partner_id#24120,2
partner_tour_config#24320,res_partner_id#24320,res_partner_id#24320,2
partner_tour_config#24289,res_partner_id#24289,res_partner_id#24289,2
partner_tour_config#24319,res_partner_id#24319,res_partner_id#24319,2
partner_tour_config#24316,res_partner_id#24316,res_partner_id#24316,2
partner_tour_config#4511,res_partner_id#4511,res_partner_id#4511,2
partner_tour_config#20393,res_partner_id#20393,res_partner_id#20393,2
partner_tour_config#24626,res_partner_id#24626,res_partner_id#24626,2
partner_tour_config#23816,res_partner_id#23816,res_partner_id#23816,2
partner_tour_config#4939,res_partner_id#4939,res_partner_id#4939,2
partner_tour_config#8208,res_partner_id#8208,res_partner_id#8208,2
partner_tour_config#18148,res_partner_id#18148,res_partner_id#18148,3
partner_tour_config#21419,res_partner_id#21419,res_partner_id#21419,2
partner_tour_config#21854,res_partner_id#21854,res_partner_id#21854,2
partner_tour_config#23507,res_partner_id#23507,res_partner_id#23507,2
partner_tour_config#23806,res_partner_id#23806,res_partner_id#23806,2
partner_tour_config#22707,res_partner_id#22707,res_partner_id#22707,2
partner_tour_config#24658,res_partner_id#24658,res_partner_id#24658,2
partner_tour_config#24372,res_partner_id#24372,res_partner_id#24372,2
partner_tour_config#24150,res_partner_id#24150,res_partner_id#24150,2
partner_tour_config#18415,res_partner_id#18415,res_partner_id#18415,2
partner_tour_config#22442,res_partner_id#22442,res_partner_id#22442,2
partner_tour_config#24312,res_partner_id#24312,res_partner_id#24312,2
partner_tour_config#24192,res_partner_id#24192,res_partner_id#24192,2
partner_tour_config#24447,res_partner_id#24447,res_partner_id#24447,2
partner_tour_config#23750,res_partner_id#23750,res_partner_id#23750,2
partner_tour_config#21816,res_partner_id#21816,res_partner_id#21816,2
partner_tour_config#13954,res_partner_id#13954,res_partner_id#13954,2
partner_tour_config#24571,res_partner_id#24571,res_partner_id#24571,2
partner_tour_config#24369,res_partner_id#24369,res_partner_id#24369,2
partner_tour_config#23860,res_partner_id#23860,res_partner_id#23860,2
partner_tour_config#22271,res_partner_id#22271,res_partner_id#22271,2
partner_tour_config#20554,res_partner_id#20554,res_partner_id#20554,2
partner_tour_config#1493,res_partner_id#1493,res_partner_id#1493,3
partner_tour_config#23933,res_partner_id#23933,res_partner_id#23933,2
partner_tour_config#24662,res_partner_id#24662,res_partner_id#24662,2
partner_tour_config#23459,res_partner_id#23459,res_partner_id#23459,2
partner_tour_config#22732,res_partner_id#22732,res_partner_id#22732,2
partner_tour_config#4538,res_partner_id#4538,res_partner_id#4538,2
partner_tour_config#23560,res_partner_id#23560,res_partner_id#23560,2
partner_tour_config#24526,res_partner_id#24526,res_partner_id#24526,2
partner_tour_config#17591,res_partner_id#17591,res_partner_id#17591,2
partner_tour_config#23926,res_partner_id#23926,res_partner_id#23926,2
partner_tour_config#24706,res_partner_id#24706,res_partner_id#24706,2
partner_tour_config#23189,res_partner_id#23189,res_partner_id#23189,2
partner_tour_config#21140,res_partner_id#21140,res_partner_id#21140,2
partner_tour_config#23223,res_partner_id#23223,res_partner_id#23223,2
partner_tour_config#1097,res_partner_id#1097,res_partner_id#1097,2
partner_tour_config#24109,res_partner_id#24109,res_partner_id#24109,2
partner_tour_config#21354,res_partner_id#21354,res_partner_id#21354,2
partner_tour_config#24291,res_partner_id#24291,res_partner_id#24291,2
partner_tour_config#16821,res_partner_id#16821,res_partner_id#16821,3
partner_tour_config#24689,res_partner_id#24689,res_partner_id#24689,2
partner_tour_config#15833,res_partner_id#15833,res_partner_id#15833,3
partner_tour_config#23845,res_partner_id#23845,res_partner_id#23845,2
partner_tour_config#24147,res_partner_id#24147,res_partner_id#24147,2
partner_tour_config#12045,res_partner_id#12045,res_partner_id#12045,3
partner_tour_config#24780,res_partner_id#24780,res_partner_id#24780,2
partner_tour_config#24576,res_partner_id#24576,res_partner_id#24576,2
partner_tour_config#24096,res_partner_id#24096,res_partner_id#24096,2
partner_tour_config#23928,res_partner_id#23928,res_partner_id#23928,2
partner_tour_config#24482,res_partner_id#24482,res_partner_id#24482,2
partner_tour_config#1451,res_partner_id#1451,res_partner_id#1451,3
partner_tour_config#22223,res_partner_id#22223,res_partner_id#22223,2
partner_tour_config#22321,res_partner_id#22321,res_partner_id#22321,2
partner_tour_config#21662,res_partner_id#21662,res_partner_id#21662,2
partner_tour_config#21337,res_partner_id#21337,res_partner_id#21337,2
partner_tour_config#22589,res_partner_id#22589,res_partner_id#22589,2
partner_tour_config#21160,res_partner_id#21160,res_partner_id#21160,2
partner_tour_config#24755,res_partner_id#24755,res_partner_id#24755,2
partner_tour_config#16981,res_partner_id#16981,res_partner_id#16981,3
partner_tour_config#24286,res_partner_id#24286,res_partner_id#24286,2
partner_tour_config#24044,res_partner_id#24044,res_partner_id#24044,2
partner_tour_config#23858,res_partner_id#23858,res_partner_id#23858,2
partner_tour_config#24270,res_partner_id#24270,res_partner_id#24270,2
partner_tour_config#24541,res_partner_id#24541,res_partner_id#24541,2
partner_tour_config#23276,res_partner_id#23276,res_partner_id#23276,2
partner_tour_config#24338,res_partner_id#24338,res_partner_id#24338,2
partner_tour_config#24738,res_partner_id#24738,res_partner_id#24738,2
partner_tour_config#22915,res_partner_id#22915,res_partner_id#22915,2
partner_tour_config#24374,res_partner_id#24374,res_partner_id#24374,2
partner_tour_config#24752,res_partner_id#24752,res_partner_id#24752,2
partner_tour_config#11513,res_partner_id#11513,res_partner_id#11513,2
partner_tour_config#21336,res_partner_id#21336,res_partner_id#21336,2
partner_tour_config#24460,res_partner_id#24460,res_partner_id#24460,2
partner_tour_config#124,res_partner_id#124,res_partner_id#124,5
partner_tour_config#626,res_partner_id#626,res_partner_id#626,3
partner_tour_config#1278,res_partner_id#1278,res_partner_id#1278,3
partner_tour_config#24841,res_partner_id#24841,res_partner_id#24841,2
partner_tour_config#23756,res_partner_id#23756,res_partner_id#23756,2
partner_tour_config#23092,res_partner_id#23092,res_partner_id#23092,2
partner_tour_config#22080,res_partner_id#22080,res_partner_id#22080,2
partner_tour_config#24062,res_partner_id#24062,res_partner_id#24062,2
partner_tour_config#23347,res_partner_id#23347,res_partner_id#23347,2
partner_tour_config#24393,res_partner_id#24393,res_partner_id#24393,2
partner_tour_config#7099,res_partner_id#7099,res_partner_id#7099,2
partner_tour_config#22835,res_partner_id#22835,res_partner_id#22835,2
partner_tour_config#23617,res_partner_id#23617,res_partner_id#23617,2
partner_tour_config#23732,res_partner_id#23732,res_partner_id#23732,2
partner_tour_config#23763,res_partner_id#23763,res_partner_id#23763,2
partner_tour_config#22696,res_partner_id#22696,res_partner_id#22696,2
partner_tour_config#24199,res_partner_id#24199,res_partner_id#24199,2
partner_tour_config#24111,res_partner_id#24111,res_partner_id#24111,2
partner_tour_config#17231,res_partner_id#17231,res_partner_id#17231,3
partner_tour_config#22781,res_partner_id#22781,res_partner_id#22781,2
partner_tour_config#24129,res_partner_id#24129,res_partner_id#24129,2
partner_tour_config#23346,res_partner_id#23346,res_partner_id#23346,2
partner_tour_config#23945,res_partner_id#23945,res_partner_id#23945,2
partner_tour_config#24099,res_partner_id#24099,res_partner_id#24099,2
partner_tour_config#22294,res_partner_id#22294,res_partner_id#22294,2
partner_tour_config#24339,res_partner_id#24339,res_partner_id#24339,2
partner_tour_config#24151,res_partner_id#24151,res_partner_id#24151,2
partner_tour_config#22609,res_partner_id#22609,res_partner_id#22609,2
partner_tour_config#5589,res_partner_id#5589,res_partner_id#5589,2
partner_tour_config#24137,res_partner_id#24137,res_partner_id#24137,2
partner_tour_config#23967,res_partner_id#23967,res_partner_id#23967,2
partner_tour_config#22876,res_partner_id#22876,res_partner_id#22876,2
partner_tour_config#225,res_partner_id#225,res_partner_id#225,5
partner_tour_config#6898,res_partner_id#6898,res_partner_id#6898,2
partner_tour_config#22081,res_partner_id#22081,res_partner_id#22081,2
partner_tour_config#23823,res_partner_id#23823,res_partner_id#23823,2
partner_tour_config#24750,res_partner_id#24750,res_partner_id#24750,2
partner_tour_config#24543,res_partner_id#24543,res_partner_id#24543,2
partner_tour_config#24370,res_partner_id#24370,res_partner_id#24370,2
partner_tour_config#24558,res_partner_id#24558,res_partner_id#24558,2
partner_tour_config#24340,res_partner_id#24340,res_partner_id#24340,2
partner_tour_config#23605,res_partner_id#23605,res_partner_id#23605,2
partner_tour_config#22610,res_partner_id#22610,res_partner_id#22610,2
partner_tour_config#8268,res_partner_id#8268,res_partner_id#8268,2
partner_tour_config#24318,res_partner_id#24318,res_partner_id#24318,2
partner_tour_config#24731,res_partner_id#24731,res_partner_id#24731,2
partner_tour_config#23809,res_partner_id#23809,res_partner_id#23809,2
partner_tour_config#24373,res_partner_id#24373,res_partner_id#24373,2
partner_tour_config#23626,res_partner_id#23626,res_partner_id#23626,2
partner_tour_config#11573,res_partner_id#11573,res_partner_id#11573,3
partner_tour_config#23747,res_partner_id#23747,res_partner_id#23747,2
partner_tour_config#21265,res_partner_id#21265,res_partner_id#21265,2
partner_tour_config#21501,res_partner_id#21501,res_partner_id#21501,2
partner_tour_config#23075,res_partner_id#23075,res_partner_id#23075,2
partner_tour_config#24227,res_partner_id#24227,res_partner_id#24227,2
partner_tour_config#24197,res_partner_id#24197,res_partner_id#24197,2
partner_tour_config#24510,res_partner_id#24510,res_partner_id#24510,2
partner_tour_config#23942,res_partner_id#23942,res_partner_id#23942,2
partner_tour_config#22480,res_partner_id#22480,res_partner_id#22480,2
partner_tour_config#19868,res_partner_id#19868,res_partner_id#19868,2
partner_tour_config#24101,res_partner_id#24101,res_partner_id#24101,2
partner_tour_config#23102,res_partner_id#23102,res_partner_id#23102,2
partner_tour_config#24525,res_partner_id#24525,res_partner_id#24525,2
partner_tour_config#2741,res_partner_id#2741,res_partner_id#2741,3
partner_tour_config#17970,res_partner_id#17970,res_partner_id#17970,2
partner_tour_config#19042,res_partner_id#19042,res_partner_id#19042,2
partner_tour_config#3730,res_partner_id#3730,res_partner_id#3730,2
partner_tour_config#23882,res_partner_id#23882,res_partner_id#23882,2
partner_tour_config#24191,res_partner_id#24191,res_partner_id#24191,2
partner_tour_config#23612,res_partner_id#23612,res_partner_id#23612,2
partner_tour_config#23873,res_partner_id#23873,res_partner_id#23873,2
partner_tour_config#23924,res_partner_id#23924,res_partner_id#23924,2
partner_tour_config#24675,res_partner_id#24675,res_partner_id#24675,2
partner_tour_config#22478,res_partner_id#22478,res_partner_id#22478,2
partner_tour_config#5304,res_partner_id#5304,res_partner_id#5304,3
partner_tour_config#24294,res_partner_id#24294,res_partner_id#24294,2
partner_tour_config#24490,res_partner_id#24490,res_partner_id#24490,2
partner_tour_config#24292,res_partner_id#24292,res_partner_id#24292,2
partner_tour_config#12765,res_partner_id#12765,res_partner_id#12765,2
partner_tour_config#15105,res_partner_id#15105,res_partner_id#15105,2
partner_tour_config#13046,res_partner_id#13046,res_partner_id#13046,2
partner_tour_config#8997,res_partner_id#8997,res_partner_id#8997,2
partner_tour_config#24048,res_partner_id#24048,res_partner_id#24048,2
partner_tour_config#24531,res_partner_id#24531,res_partner_id#24531,2
partner_tour_config#15367,res_partner_id#15367,res_partner_id#15367,2
partner_tour_config#24148,res_partner_id#24148,res_partner_id#24148,2
partner_tour_config#24190,res_partner_id#24190,res_partner_id#24190,2
partner_tour_config#21271,res_partner_id#21271,res_partner_id#21271,2
partner_tour_config#22766,res_partner_id#22766,res_partner_id#22766,2
partner_tour_config#24395,res_partner_id#24395,res_partner_id#24395,2
partner_tour_config#24704,res_partner_id#24704,res_partner_id#24704,2
partner_tour_config#24205,res_partner_id#24205,res_partner_id#24205,2
partner_tour_config#12209,res_partner_id#12209,res_partner_id#12209,3
partner_tour_config#22192,res_partner_id#22192,res_partner_id#22192,2
partner_tour_config#13843,res_partner_id#13843,res_partner_id#13843,2
partner_tour_config#23222,res_partner_id#23222,res_partner_id#23222,2
partner_tour_config#24594,res_partner_id#24594,res_partner_id#24594,2
partner_tour_config#23919,res_partner_id#23919,res_partner_id#23919,2
partner_tour_config#15096,res_partner_id#15096,res_partner_id#15096,2
partner_tour_config#22882,res_partner_id#22882,res_partner_id#22882,2
partner_tour_config#24057,res_partner_id#24057,res_partner_id#24057,2
partner_tour_config#21268,res_partner_id#21268,res_partner_id#21268,2
partner_tour_config#23768,res_partner_id#23768,res_partner_id#23768,2
partner_tour_config#24527,res_partner_id#24527,res_partner_id#24527,2
partner_tour_config#24644,res_partner_id#24644,res_partner_id#24644,2
partner_tour_config#24146,res_partner_id#24146,res_partner_id#24146,2
partner_tour_config#22959,res_partner_id#22959,res_partner_id#22959,2
partner_tour_config#24018,res_partner_id#24018,res_partner_id#24018,2
partner_tour_config#22133,res_partner_id#22133,res_partner_id#22133,2
partner_tour_config#22134,res_partner_id#22134,res_partner_id#22134,2
partner_tour_config#22560,res_partner_id#22560,res_partner_id#22560,2
partner_tour_config#23051,res_partner_id#23051,res_partner_id#23051,2
partner_tour_config#12354,res_partner_id#12354,res_partner_id#12354,2
